corsent.png|tankaa.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMRL.png|defenseskirm.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORVAMP.png|fighter.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMCYBR.png|bomber.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
corlevlr.png|vehicleriot.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
repairer.png|building.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
AAFUS.png|energy3.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
arm_marky.png|radarmobile.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORBUZZ.png|lrpc.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
core_slicer.png|kbotassault.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMVP.png|facvehicle.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORMLS.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORHLT.png|defenseheavy.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
armcent.png|fixedarty.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
armtboat.png|shiptransport.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ARMFMKR.png|building.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
CAFUS.png|energy3.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
chicken_spidermonkey.png|spideraa.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMHAWK.png|fighter.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMRL.png|defenseskirm.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORAVP.png|factank.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMFORT.png|default.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ARMCS.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORROY.png|aaship.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMFAV.png|vehiclescout.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
AMGEO.png|energy3.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
CMGEO.png|energy3.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
ARMNANOTC.png|building.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
chickenf.png|chickenf.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMESTOR.png|energy1.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORSHAD.png|bomberassault.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
armfmex.png|mex.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
chicken_dodo.png|chickendodo.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMCYBR.png|bombernuke.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMJANUS.png|vehicleskirm.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORARCH.png|aaship.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMLAB.DDS|special.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMSILO.png|nuke.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ARMZEUS.png|kbotassault.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORCUT.png|gunship.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMSOLAR.png|energy1.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
ARMBRAWL.png|heavygunship.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORTL.png|defense.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
armthund2.png|bomber.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMRAZ.png|t3generic.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
chickena.png|chickena.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMUWMMM.png|building.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
NSACLASH.png|hoverassault.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORGANT.png|fact3.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORSKTL.png|kbotbomb.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMCARRY.png|carrier.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
chicken.png|chicken.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORINT.png|lrpc.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
ARMMINE3.png|mine.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORDOOM.png|fixedtachyon.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
ARMACSUB.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMFFLAK.png|staticaa.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORTITAN.png|bomber.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORSILO.png|nuke.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ARMSPY.png|sniper.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ZULU.png|lrpc.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORVRAD.png|radarmobile.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORACSUB.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORSFIG.png|fighter.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
armwin.png|energy1.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
corfrazor.png|staticaa.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORTRON.png|cruisemissile.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ARMBC.png|lrpc.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
corsjam.png|sea.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
TAWF114.png|tankskirm.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
corgarp.png|vehiclearty.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
armmarv.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
corseal.png|vehicleassault.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
cormex.png|mex.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
TAWF013.png|vehiclearty.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORNECRO.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
TAWF003.png|tankriot.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
SCREAMER.png|heavysam.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORMIST.png|vehicleskirm.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMRECL.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORCRW.png|gunship.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
roostfac_big.png|factory.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORSEAP.png|gunship.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORCS.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMMANNI.png|mobiletachyon.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORROACH.png|kbotbomb.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORSY.png|facship.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
pinchy.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORSNAP.png|tank.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
owl.png|scoutplane.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORSH.png|hoverraider.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMFDRAG.png|default.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ARMTHOVR.png|tank.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ARMVEIL.png|building.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
roost.png|factory.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMSJAM.png|sea.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
arm_spider.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
GORG.png|t3generic.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
level.png|default.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORCA.png|builderair.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CONSUL.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
MERCURY.png|heavysam.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
armthund.png|bomberassault.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORCRW.png|heavygunship.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
fighter.png|fighter.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMALAB.png|fackbot.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMMINE1.png|default.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORTIDE.png|energy1.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
DECADE.png|corvette.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
armllt.png|defenseraider.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
blastwing.png|airbomb.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORSHROUD.png|building.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORSSUB.png|submarine.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
corvp.png|facvehicle.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMALK.png|bomberriot.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMCRUS.png|destroyer.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORFRAD.png|radar.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
corcom.png|corcommander.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
cormortgold.png|kbotskirm.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORVALK.png|airtransport.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
armmex.png|mex.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
ARMBATS.png|battleship.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORFRT.png|defenseskirm.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORDOOM.png|fixedtachyon.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORUWMEX.png|mex.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
CORUWFUS.png|energy2.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
ARMVULC.png|lrpc.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
ARMSNIPE.png|sniper.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMSCAB.png|antinuke.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMASER.png|building.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
trench.png|default.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORTOAST.png|fixedarty.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORLLT.png|defenseraider.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORSD.png|building.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
chicken_listener.png|chicken.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ARMROCK.png|kbotskirm.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMMAV.png|kbotriot.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORMSTOR.png|mex.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
corcv.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
cordecom.png|corcommander.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMYORK.png|tankaa.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
roost.png|special.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
armhlt.png|defenseheavy.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORSUMO.png|kbotriot.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMFIDO.png|kbotskirm.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
armpw2.png|kbotraider.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORSUB.png|submarine.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMGMM.png|energy2.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
armfarch.png|staticaa.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORSTORM.png|kbotskirm.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORGRIPN.png|bomber.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ARMMLS.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
armcom.png|armcommander.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORAMPH.png|kbotassault.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
armcom.png|armcommander.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
corrazor.png|staticaa.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
ARMAH.png|hoveraa.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORWIN.png|energy1.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
ARMAAK.png|kbotaa.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORSHARK.png|submarine.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
noruas.png|armcommander.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMDFLY.png|airtransport.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
corsenan.png|building.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
armpnix3.png|bomber.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
core_maelstrom_ii.png|bomber.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMARAD.png|radar.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORSB.png|bomber.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
arm_jammer.png|building.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORROACH.png|staticbomb.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORRECL.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMSONAR.png|building.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
correap.png|tankassault.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
arm_venom.png|spidergeneric.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
corraid.png|vehicleassault.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
block.png|default.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORLAB.png|fackbot.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORFAV.png|vehiclescout.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORPYRO.png|kbotraider.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMCH.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORPYRO.png|kbotraider.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMSPTK.png|spiderskirm.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
arm_freedom_fighter_ii.png|fighter.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORKROG.png|krogoth.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
corpre.png|defenseriot.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
ARMSUBK.png|submarine.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
corcv.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
ARMMMKR.png|building.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
TAWF009.png|submarine.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORMSHIP.png|missileship.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
armcom.png|armcommander.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
armarch.png|staticaa.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
ARMBULL.png|tankassault.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMBRTHA.png|lrpc.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORVIPE.png|defense.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORMORT.png|kbotskirm.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORMINE1.png|mine.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
ARMRECTR.png|builder.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORMABM.png|antinuke.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMSNIPE.png|sniper.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORBHMTH.png|defense.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
armdecom.png|armcommander.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
CORMINE2.png|mine.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORMINE1.png|mine.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
ARMROY.png|destroyer.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
corrad.png|radar.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORENAA.png|staticaa.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORPT.png|scoutboat.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
ARMKAM.png|gunship.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORGEO.png|energy2.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
CORKARG.png|t3generic.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORJAMT.png|shield.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORASY.png|facship.png;56;0;40;40;0.011764705882353;0.98823529411765;0.95686274509804;
core_hurricane_ii.png|bomberraider.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
corgator.png|vehicleraider.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
armdtm.png|default.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORHUNT.png|scoutplane.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORHRK.png|kbotlrarty.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORSONAR.png|building.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORDRAG.png|default.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
corgol.png|tankriot.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORGATE.png|shield.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
thicket.png|default.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
ARMSTUMP.png|tank.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORVOYR.png|radarmobile.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
corestor.png|energy1.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
CORFORT.png|default.png;56;0;40;40;0.98823529411765;0.95686274509804;0.011764705882353;
corfmex.png|mex.png;56;0;40;40;0.15686274509804;0.98823529411765;0.011764705882353;
ARMWAR.png|kbotriot.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
CORFMD.png|antinuke.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
armartic.png|defensespecial.png;56;0;40;40;0.95686274509804;0.011764705882353;0.98823529411765;
CORBATS.png|battleship.png;56;0;40;40;0.98823529411765;0.090196078431373;0.011764705882353;
